TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount,Month,DayOfWeek,Age_Group
T00972,C5901,1,0.6923076923076924,0,Furniture,1,0.1006122448979592,2023-12-02,UPI,0.01940496799388059,December,5,50-60
T00973,C7951,1,1.0,4,Books,2,0.3551020408163265,2023-07-27,UPI,0.14368533354804947,July,3,60+
T00974,C5097,-1,0.2692307692307693,3,Beauty,2,0.02183673469387755,2023-01-07,Card,0.012198558718144854,January,5,30-40
T00975,C8484,0,0.3076923076923077,6,Furniture,5,0.36122448979591837,2023-03-24,Cash,0.3719553927291759,March,4,30-40
T00976,C5949,-1,0.5000000000000001,8,Electronics,4,0.7826530612244899,2023-06-13,Cash,0.6292121260920327,June,1,40-50
T00977,C4263,0,0.46153846153846156,5,Fashion,5,0.6436734693877552,2023-03-07,Cash,0.650549539031362,March,1,40-50
T00978,C7302,-1,0.5384615384615385,7,Beauty,3,0.3140816326530612,2023-10-22,Wallet,0.19348605016305007,October,6,40-50
T00979,C8916,-1,0.7692307692307693,9,Fashion,2,0.8151020408163265,2023-09-17,UPI,0.32517412134143886,September,6,50-60
T00980,C2747,1,0.48076923076923084,0,Fashion,4,0.17469387755102042,2023-07-16,Cash,0.14948266838439553,July,6,40-50
T00981,C4886,0,0.5192307692307693,9,Books,1,0.5689795918367347,2023-12-18,Wallet,0.11179999194814606,December,0,40-50
T00982,C7248,-1,0.3846153846153847,7,Books,1,0.34877551020408165,2023-08-21,Cash,0.0683602399452474,August,0,30-40
T00983,C6881,0,0.019230769230769273,9,Books,4,0.9871428571428571,2023-01-06,Wallet,0.7905712790369983,January,4,10-20
T00984,C5847,0,0.46153846153846156,4,Groceries,1,0.8820408163265306,2023-09-06,Cash,0.17355771166311046,September,2,40-50
T00985,C5837,-1,0.826923076923077,1,Groceries,2,0.8591836734693877,2023-12-01,Cash,0.3425661258504771,December,4,60+
T00986,C1359,0,0.13461538461538464,9,Beauty,1,0.5238775510204081,2023-12-10,UPI,0.10290269334514272,December,6,20-30
T00987,C7484,-1,0.6538461538461539,4,Furniture,2,0.5212244897959184,2023-07-25,UPI,0.20922742461451752,July,1,50-60
T00988,C5497,-1,0.0,1,Furniture,2,0.7589795918367347,2023-08-05,Cash,0.30303152300817265,August,5,10-20
T00989,C1132,1,0.7884615384615384,1,Fashion,2,0.2573469387755102,2023-01-28,UPI,0.10511695317846934,January,5,50-60
T00990,C1803,1,0.8846153846153847,0,Furniture,1,0.843265306122449,2023-06-05,UPI,0.1659084504207094,June,0,60+
T00991,C9138,0,0.7500000000000001,6,Books,2,0.17653061224489797,2023-08-06,Wallet,0.07323161157856596,August,6,50-60
T00992,C5689,1,0.07692307692307698,6,Fashion,5,0.21734693877551023,2023-05-13,UPI,0.23004146704778777,May,5,20-30
T00993,C4770,0,0.9230769230769232,7,Sports,5,0.3657142857142857,2023-11-21,Wallet,0.37638391239582913,November,1,60+
T00994,C6772,-1,0.9038461538461539,6,Fashion,2,0.6077551020408163,2023-03-01,UPI,0.24336728531744437,March,2,60+
T00995,C4588,1,0.7115384615384616,8,Books,2,0.6444897959183673,2023-11-06,Wallet,0.2578606224083095,November,0,50-60
T00996,C4115,-1,0.03846153846153849,3,Groceries,5,0.7563265306122449,2023-08-19,UPI,0.7616651233946616,August,5,20-30
T00997,C5106,1,0.8461538461538461,8,Beauty,1,0.8583673469387755,2023-09-15,Wallet,0.1688876363782761,September,4,60+
T00998,C3240,1,0.07692307692307698,2,Beauty,4,0.33938775510204083,2023-07-10,UPI,0.2794395909658199,July,0,20-30
T00999,C2591,1,0.42307692307692313,5,Fashion,4,0.6689795918367347,2023-08-31,Card,0.539514473207456,August,3,40-50
T01000,C1645,-1,0.6153846153846154,4,Furniture,3,0.3140816326530612,2023-12-31,Card,0.19348605016305007,December,6,50-60
T01001,C6061,0,0.11538461538461542,7,Fashion,2,0.11469387755102042,2023-06-21,Card,0.04883449414227626,June,2,20-30
T01002,C8222,1,0.34615384615384615,6,Furniture,2,0.46448979591836737,2023-10-01,Cash,0.1868432706630702,October,6,30-40
T01003,C1546,-1,0.9615384615384616,0,Books,2,0.7071428571428572,2023-07-06,UPI,0.282579814002174,July,3,60+
T01004,C6977,0,0.826923076923077,4,Fashion,4,0.2744897959183673,2023-02-27,Wallet,0.22822979991142964,February,0,60+
T01005,C3153,0,0.3653846153846154,7,Electronics,2,0.5134693877551021,2023-04-02,Wallet,0.20616772011755707,April,6,30-40
T01006,C2476,1,0.730769230769231,4,Groceries,5,0.9648979591836735,2023-08-06,Wallet,0.9673899915455534,August,6,50-60
T01007,C5835,-1,0.0961538461538462,7,Groceries,2,0.1706122448979592,2023-09-30,UPI,0.0708965739361488,September,5,20-30
T01008,C6352,-1,0.34615384615384615,3,Fashion,3,0.24612244897959187,2023-07-16,Wallet,0.1532670397358992,July,6,30-40
T01009,C7807,0,0.9230769230769232,7,Sports,3,0.7706122448979592,2023-12-12,Wallet,0.46366600909859496,December,1,60+
T01010,C3877,-1,0.5384615384615385,7,Furniture,5,0.1789795918367347,2023-02-10,Wallet,0.19219775353275093,February,4,40-50
T01011,C4289,0,0.46153846153846156,2,Fashion,4,0.18408163265306124,2023-03-18,Wallet,0.1568903740086155,March,5,40-50
T01012,C3165,0,0.48076923076923084,2,Groceries,2,0.4020408163265306,2023-01-04,Card,0.1622045976085994,January,2,40-50
T01013,C9837,0,1.0,0,Sports,3,0.027551020408163263,2023-06-22,Card,0.023914006199927534,June,3,60+
T01014,C6994,1,0.8076923076923078,6,Beauty,4,0.7704081632653061,2023-12-29,Wallet,0.6195499013647893,December,4,60+
T01015,C9697,-1,0.019230769230769273,3,Beauty,1,0.31265306122448977,2023-10-30,Wallet,0.06123434920890535,October,0,10-20
T01016,C9221,1,0.576923076923077,8,Furniture,3,0.4459183673469388,2023-05-13,Cash,0.2715085148355409,May,5,40-50
T01017,C5465,0,0.1923076923076924,1,Electronics,4,0.04775510204081632,2023-04-12,Card,0.049317605378638434,April,2,20-30
T01018,C3695,-1,0.6538461538461539,0,Electronics,4,0.7961224489795918,2023-09-21,UPI,0.6398405732920005,September,3,50-60
T01019,C5210,-1,0.2692307692307693,8,Furniture,2,0.8875510204081632,2023-11-11,Wallet,0.35375820282620074,November,5,30-40
T01020,C8894,0,0.15384615384615385,8,Fashion,4,0.756734693877551,2023-08-21,Card,0.6087604170860341,August,0,20-30
T01021,C5835,-1,0.9038461538461539,7,Books,4,0.5883673469387755,2023-08-11,Wallet,0.47590482708643667,August,4,60+
T01022,C6549,0,0.48076923076923084,7,Groceries,4,0.44387755102040816,2023-01-25,UPI,0.361890575304964,January,2,40-50
T01023,C2886,0,0.9615384615384616,9,Beauty,5,0.19775510204081634,2023-08-26,Cash,0.2107170175933009,August,5,60+
T01024,C8673,0,0.980769230769231,4,Furniture,5,0.92,2023-05-25,Wallet,0.923104794879021,May,3,60+
T01025,C2233,0,0.6538461538461539,7,Beauty,4,0.14040816326530614,2023-01-21,Card,0.12242843914811384,January,5,50-60
T01026,C3306,-1,0.34615384615384615,4,Fashion,2,0.5924489795918367,2023-03-04,Card,0.2373283948629172,March,5,30-40
T01027,C4696,1,0.7692307692307693,8,Beauty,4,0.7212244897959184,2023-09-08,Card,0.5807399653770281,September,4,50-60
T01028,C7511,-1,0.17307692307692313,7,Furniture,1,0.3544897959183673,2023-08-24,Card,0.06948749949675913,August,3,20-30
T01029,C6992,1,0.3653846153846154,7,Beauty,4,0.25163265306122445,2023-07-07,Cash,0.21019364708724186,July,4,30-40
T01030,C2479,-1,0.826923076923077,0,Furniture,4,0.663469387755102,2023-01-26,Cash,0.5351664720801965,January,3,60+
T01031,C7464,0,0.9615384615384616,3,Beauty,1,0.8393877551020408,2023-11-03,Wallet,0.16514352429646928,November,4,60+
T01032,C1228,-1,0.8846153846153847,8,Sports,3,0.720204081632653,2023-12-18,Wallet,0.4338338902532308,December,0,60+
T01033,C5332,-1,0.7884615384615384,6,Groceries,5,0.8489795918367347,2023-07-09,Card,0.853053665606506,July,6,50-60
T01034,C9791,-1,0.4423076923076924,6,Electronics,5,0.5577551020408164,2023-05-10,UPI,0.5658037763194976,May,2,40-50
T01035,C3024,0,0.0,0,Electronics,2,0.08877551020408164,2023-08-06,UPI,0.038608639639276944,August,6,10-20
T01036,C8451,1,0.6730769230769232,5,Sports,5,0.7377551020408163,2023-06-22,Card,0.7433471556825959,June,3,50-60
T01037,C7038,-1,0.6730769230769232,4,Electronics,2,0.4557142857142857,2023-12-12,Cash,0.18338097346914128,December,1,50-60
T01038,C5295,0,0.17307692307692313,1,Electronics,3,0.6181632653061224,2023-06-01,Wallet,0.37344498570795925,June,3,20-30
T01039,C7242,1,0.13461538461538464,4,Groceries,4,0.16346938775510206,2023-01-13,Wallet,0.14062562905108902,January,4,20-30
T01040,C7086,0,0.03846153846153849,8,Fashion,4,0.08204081632653062,2023-10-05,Card,0.07637183461492009,October,3,20-30
T01041,C2775,1,0.0,5,Furniture,3,0.6393877551020408,2023-05-17,UPI,0.38600587785337576,May,2,10-20
T01042,C4830,0,0.6923076923076924,4,Groceries,4,0.7063265306122449,2023-04-02,UPI,0.5689842586255486,April,6,50-60
T01043,C8724,0,0.730769230769231,3,Sports,3,0.3240816326530612,2023-05-31,Card,0.19940416280848666,May,2,50-60
T01044,C1410,0,0.48076923076923084,5,Beauty,4,0.49142857142857144,2023-07-02,Card,0.39941221466242605,July,6,40-50
T01045,C6374,0,0.6538461538461539,7,Books,5,0.3165306122448979,2023-08-02,Wallet,0.3278714924111277,August,2,50-60
T01046,C4626,0,0.6730769230769232,1,Sports,5,0.6730612244897959,2023-01-09,Wallet,0.6795362132130923,January,0,50-60
T01047,C2035,-1,0.0961538461538462,6,Beauty,4,0.2953061224489796,2023-08-17,Wallet,0.24465558194774348,August,3,20-30
T01048,C8606,-1,0.3653846153846154,1,Beauty,1,0.9930612244897958,2023-06-16,Wallet,0.1954587543781956,June,4,30-40
T01049,C5951,1,0.25,2,Books,3,0.46122448979591835,2023-06-02,Card,0.2805668505173316,June,4,30-40
T01050,C7689,-1,0.9038461538461539,6,Electronics,2,0.8853061224489795,2023-11-22,Wallet,0.3528724988928701,November,2,60+
T01051,C2911,0,0.9038461538461539,2,Electronics,4,0.8251020408163265,2023-01-19,Cash,0.66270783847981,January,3,60+
T01052,C3290,0,0.8846153846153847,5,Groceries,2,0.866938775510204,2023-11-02,UPI,0.3456258303474375,November,3,60+
T01053,C1742,-1,0.42307692307692313,0,Sports,2,0.7246938775510204,2023-02-27,Cash,0.2895044083900318,February,0,40-50
T01054,C1609,1,0.25,7,Sports,2,0.18244897959183676,2023-07-02,Cash,0.07556664922098313,July,6,30-40
T01055,C5986,1,0.5000000000000001,1,Furniture,1,0.08326530612244898,2023-01-19,UPI,0.01598293006964854,January,3,40-50
T01056,C9071,1,0.7884615384615384,4,Groceries,1,0.41612244897959183,2023-09-30,Wallet,0.08164579894520713,September,5,50-60
T01057,C2902,-1,0.6153846153846154,8,Furniture,5,0.18551020408163266,2023-07-22,UPI,0.19863923668424657,July,5,50-60
T01058,C2592,0,0.17307692307692313,2,Beauty,3,0.3669387755102041,2023-05-08,Card,0.22476750271750073,May,0,20-30
T01059,C4846,1,0.1923076923076924,6,Groceries,4,0.19244897959183674,2023-03-31,Card,0.1634928942388985,March,4,20-30
T01060,C9807,1,0.21153846153846156,1,Fashion,4,0.08877551020408164,2023-02-13,Wallet,0.08168605821490398,February,0,20-30
T01061,C3222,1,0.2692307692307693,1,Sports,4,0.05959183673469388,2023-10-01,Card,0.0586577559483071,October,6,30-40
T01062,C7367,0,0.7500000000000001,6,Electronics,4,0.9616326530612245,2023-02-18,Wallet,0.7704416441885744,February,5,50-60
T01063,C8432,0,0.3076923076923077,8,Sports,3,0.4448979591836735,2023-03-06,Wallet,0.27090462579008817,March,0,30-40
T01064,C7078,1,0.23076923076923084,5,Fashion,4,0.3989795918367347,2023-03-16,Cash,0.326462417971738,March,3,30-40
T01065,C9850,0,0.13461538461538464,2,Groceries,4,0.11000000000000001,2023-11-21,UPI,0.09843391440879262,November,1,20-30
T01066,C7866,1,0.21153846153846156,0,Fashion,3,0.8895918367346939,2023-09-10,Card,0.5340794717983816,September,6,20-30
T01067,C3531,-1,0.8076923076923078,4,Sports,5,0.16877551020408166,2023-08-09,UPI,0.182132936108539,August,2,60+
T01068,C7797,1,0.980769230769231,6,Furniture,1,0.4604081632653061,2023-05-21,UPI,0.09038206046942308,May,6,60+
T01069,C2622,-1,0.6923076923076924,7,Groceries,4,0.37857142857142856,2023-06-26,Wallet,0.3103587100929989,June,0,50-60
T01070,C9017,0,0.05769230769230771,4,Furniture,1,0.6763265306122449,2023-08-23,Cash,0.13297636780868796,August,2,20-30
T01071,C7686,1,0.9230769230769232,6,Fashion,1,0.6551020408163265,2023-12-19,Card,0.1287894037602158,December,1,60+
T01072,C5583,0,0.6730769230769232,6,Electronics,4,0.656734693877551,2023-11-13,UPI,0.5298522484802126,November,0,50-60
T01073,C1536,1,0.5576923076923077,7,Groceries,5,0.16918367346938776,2023-05-05,UPI,0.1825355288055075,May,4,40-50
T01074,C7070,-1,0.7884615384615384,8,Beauty,2,0.36755102040816323,2023-09-26,UPI,0.14859696445106488,September,1,50-60
T01075,C4559,0,0.6730769230769232,5,Sports,2,0.4483673469387755,2023-10-19,Card,0.18048230605096827,October,3,50-60
T01076,C8264,0,0.07692307692307698,4,Furniture,4,0.8277551020408164,2023-08-23,UPI,0.6648013205040461,August,2,20-30
T01077,C8285,1,0.34615384615384615,7,Fashion,3,0.3438775510204082,2023-01-21,Wallet,0.21111961029026935,January,5,30-40
T01078,C4868,0,0.8076923076923078,0,Groceries,3,0.28591836734693876,2023-02-09,Cash,0.1768187125085551,February,3,60+
T01079,C6942,-1,0.07692307692307698,3,Electronics,5,0.34020408163265303,2023-06-17,Cash,0.3512218688352993,June,5,20-30
T01080,C2627,-1,0.3076923076923077,1,Groceries,4,0.5810204081632653,2023-07-10,Wallet,0.4701074922500906,July,0,30-40
T01081,C7018,1,0.11538461538461542,4,Electronics,3,0.48142857142857143,2023-01-20,UPI,0.2925238536172954,January,4,20-30
T01082,C9920,1,0.23076923076923084,6,Fashion,1,0.996734693877551,2023-03-17,Wallet,0.19618342123273885,March,4,30-40
T01083,C6876,0,0.8846153846153847,4,Furniture,4,0.48142857142857143,2023-11-08,Card,0.39152139780184386,November,2,60+
T01084,C1992,-1,0.7115384615384616,6,Books,4,0.005102040816326529,2023-11-23,Card,0.015660855912073758,November,3,50-60
T01085,C7523,0,0.5961538461538463,1,Books,2,0.15755102040816327,2023-02-21,UPI,0.0657433874149523,February,1,40-50
T01086,C5520,-1,0.40384615384615385,8,Groceries,2,0.3093877551020408,2023-07-15,Card,0.1256491807238617,July,5,30-40
T01087,C4109,-1,0.42307692307692313,7,Beauty,4,0.8412244897959184,2023-09-20,UPI,0.6754297677040139,September,2,40-50
T01088,C3001,1,0.15384615384615385,9,Groceries,1,0.7969387755102041,2023-02-10,Wallet,0.15676959619952496,February,4,20-30
T01089,C8450,0,0.8076923076923078,4,Furniture,3,0.5104081632653061,2023-06-22,UPI,0.3096743025081525,June,3,60+
T01090,C2501,-1,0.7884615384615384,2,Groceries,1,0.39877551020408164,2023-11-23,UPI,0.07822376102097507,November,3,50-60
T01091,C4475,1,0.28846153846153855,0,Groceries,2,0.2844897959183673,2023-06-04,UPI,0.11582591891783083,June,6,30-40
T01092,C1349,-1,0.11538461538461542,6,Sports,3,0.526734693877551,2023-08-05,Card,0.31933652723539596,August,5,20-30
T01093,C1828,1,0.34615384615384615,9,Books,5,0.11591836734693878,2023-07-25,Card,0.12999718185112125,July,1,30-40
T01094,C6464,1,0.7500000000000001,0,Books,4,0.2785714285714286,2023-01-12,UPI,0.23145054148717745,January,3,50-60
T01095,C4990,1,0.07692307692307698,0,Groceries,2,0.3130612244897959,2023-04-05,Card,0.1270985144329482,April,2,20-30
T01096,C3063,0,0.23076923076923084,7,Sports,3,0.5553061224489796,2023-05-12,Card,0.336245420508072,May,4,30-40
T01097,C4362,1,0.3846153846153847,5,Groceries,2,0.7610204081632653,2023-12-01,Card,0.3038367084021096,December,4,30-40
T01098,C2124,1,0.5961538461538463,3,Furniture,5,0.23693877551020412,2023-02-10,Wallet,0.24936591650227466,February,4,40-50
T01099,C4394,-1,0.5384615384615385,1,Fashion,5,0.021224489795918365,2023-08-10,Wallet,0.03659567615443456,August,3,40-50
T01100,C4538,1,0.40384615384615385,6,Groceries,2,0.7932653061224489,2023-03-01,Cash,0.3165586376263135,March,2,30-40
T01101,C4817,-1,0.7500000000000001,6,Beauty,1,0.7153061224489796,2023-04-09,UPI,0.1406658883207859,April,6,50-60
T01102,C6383,-1,0.8076923076923078,7,Furniture,1,0.5583673469387755,2023-10-20,Cash,0.10970650992390998,October,4,60+
T01103,C3417,0,0.3653846153846154,2,Books,1,0.03469387755102041,2023-05-14,Wallet,0.0064012238817987835,May,6,30-40
T01104,C1046,1,0.8461538461538461,2,Fashion,4,0.296734693877551,2023-06-05,Card,0.24578284149925525,June,0,60+
T01105,C5542,1,0.7115384615384616,8,Sports,4,0.4410204081632653,2023-11-12,UPI,0.3596360562019405,November,6,50-60
T01106,C3370,-1,0.17307692307692313,3,Books,5,0.1285714285714286,2023-09-21,Cash,0.14247755545714402,September,3,20-30
T01107,C3129,0,0.6923076923076924,6,Beauty,1,0.28530612244897957,2023-10-04,Wallet,0.055839607069527765,October,2,50-60
T01108,C9850,1,0.6923076923076924,3,Beauty,5,0.016122448979591836,2023-05-05,Wallet,0.031563267442328596,May,4,50-60
T01109,C5106,0,0.4423076923076924,1,Books,2,0.9930612244897958,2023-12-22,UPI,0.39538628769274126,December,4,40-50
T01110,C3858,-1,0.980769230769231,8,Furniture,4,0.5885714285714285,2023-01-26,Cash,0.47606586416522406,January,3,60+
T01111,C2801,1,0.3846153846153847,4,Electronics,2,0.7920408163265307,2023-07-11,Wallet,0.3160755263899513,July,1,30-40
T01112,C1422,0,0.5192307692307693,6,Fashion,4,0.9748979591836735,2023-10-21,Wallet,0.7809090543097549,October,5,40-50
T01113,C3159,1,0.1923076923076924,9,Fashion,3,0.0016326530612244886,2023-08-31,Card,0.008575224445428561,August,3,20-30
T01114,C1243,1,0.0,6,Electronics,3,0.8163265306122449,2023-04-21,UPI,0.4907202383348766,April,4,10-20
T01115,C6869,0,0.3846153846153847,5,Fashion,5,0.4136734693877551,2023-08-12,Card,0.4236885542896252,August,5,30-40
T01116,C4898,1,0.28846153846153855,1,Fashion,5,0.79,2023-05-21,UPI,0.794879020894561,May,6,30-40
T01117,C6304,-1,0.9615384615384616,0,Electronics,4,0.18285714285714286,2023-12-19,Cash,0.15592415153589115,December,1,60+
T01118,C1258,1,0.2692307692307693,3,Furniture,5,0.07551020408163264,2023-04-06,Wallet,0.090140504851242,April,3,30-40
T01119,C3854,1,0.8653846153846155,9,Groceries,3,0.028979591836734694,2023-05-22,Card,0.024759450863561336,May,0,60+
T01120,C5347,0,0.9038461538461539,8,Fashion,4,0.9483673469387756,2023-09-14,Card,0.7599742340673941,September,3,60+
T01121,C1858,0,0.7884615384615384,5,Beauty,1,0.4859183673469387,2023-12-10,Cash,0.09541446918152904,December,6,50-60
T01122,C3076,0,0.5192307692307693,9,Furniture,1,0.38163265306122446,2023-01-24,UPI,0.07484198236643987,January,1,40-50
T01123,C7897,1,0.326923076923077,9,Furniture,5,0.8781632653061224,2023-11-06,UPI,0.8818390434397521,November,0,30-40
T01124,C9619,0,0.4423076923076924,5,Electronics,3,0.8410204081632653,2023-07-24,Wallet,0.5053343532348323,July,0,40-50
T01125,C2862,1,0.15384615384615385,8,Furniture,2,0.27959183673469384,2023-04-03,Card,0.11389347397238214,April,0,20-30
T01126,C2041,-1,0.826923076923077,4,Electronics,3,0.2448979591836735,2023-12-14,UPI,0.15254237288135594,December,3,60+
T01127,C8802,-1,0.8846153846153847,3,Furniture,2,0.1569387755102041,2023-05-26,UPI,0.0655018317967712,May,4,60+
T01128,C8344,1,0.40384615384615385,9,Groceries,4,0.16714285714285715,2023-05-20,Wallet,0.14352429646926207,May,5,30-40
T01129,C6931,1,0.576923076923077,2,Beauty,3,0.5091836734693878,2023-01-03,UPI,0.3089496356536092,January,1,40-50
T01130,C9408,-1,0.5576923076923077,1,Sports,1,0.5610204081632653,2023-07-28,Card,0.11022988042996901,July,4,40-50
T01131,C2786,-1,0.5384615384615385,6,Furniture,2,0.7565306122448979,2023-04-17,Card,0.3020653005354483,April,0,40-50
T01132,C8405,1,0.42307692307692313,1,Furniture,4,0.820204081632653,2023-01-10,Cash,0.6588429485889126,January,1,40-50
T01133,C9254,-1,0.9423076923076924,8,Furniture,1,0.5863265306122449,2023-08-01,UPI,0.11522202987237812,August,1,60+
T01134,C4629,-1,0.3653846153846154,1,Electronics,1,0.9122448979591837,2023-12-03,Cash,0.17951608357824392,December,6,30-40
T01135,C1710,1,0.5961538461538463,1,Books,1,0.43020408163265306,2023-03-08,Card,0.08442368855428962,March,2,40-50
T01136,C9543,0,0.6730769230769232,1,Beauty,4,0.813265306122449,2023-05-21,UPI,0.6533676879101413,May,6,50-60
T01137,C5941,0,0.11538461538461542,1,Books,5,0.4236734693877551,2023-05-17,Card,0.4335520753653529,May,2,20-30
T01138,C8504,-1,0.21153846153846156,5,Fashion,4,0.6089795918367347,2023-08-25,Wallet,0.4921695720439631,August,4,20-30
T01139,C1510,1,0.7884615384615384,2,Electronics,3,0.7669387755102041,2023-11-03,Wallet,0.4614920085349652,November,4,50-60
T01140,C1996,-1,0.730769230769231,0,Groceries,4,0.022653061224489797,2023-11-22,Cash,0.029510044687789366,November,2,50-60
T01141,C8847,-1,0.0961538461538462,7,Electronics,2,0.5893877551020408,2023-06-12,UPI,0.23612061677201177,June,0,20-30
T01142,C7580,1,0.326923076923077,0,Fashion,2,0.503265306122449,2023-02-19,UPI,0.2021417931478723,February,6,30-40
T01143,C7984,0,1.0,2,Books,3,0.5577551020408164,2023-04-24,Card,0.3376947542171585,April,0,60+
T01144,C2768,-1,0.15384615384615385,5,Groceries,2,0.8657142857142858,2023-04-26,Card,0.3451427191110753,April,2,20-30
T01145,C9032,-1,0.6538461538461539,1,Fashion,2,0.9959183673469387,2023-01-10,UPI,0.396513547244253,January,1,50-60
T01146,C8267,0,0.23076923076923084,8,Books,2,0.8095918367346939,2023-12-30,Cash,0.3230001207778091,December,5,30-40
T01147,C2204,1,0.3076923076923077,1,Fashion,4,0.18836734693877552,2023-06-16,Cash,0.1602721526631507,June,4,30-40
T01148,C2323,1,0.8846153846153847,0,Beauty,2,0.45122448979591834,2023-04-24,Wallet,0.18160956560247998,April,0,60+
T01149,C6277,1,0.7692307692307693,3,Sports,5,0.8681632653061224,2023-02-02,Cash,0.8719755223640243,February,3,50-60
T01150,C3430,1,0.07692307692307698,0,Books,1,0.034489795918367344,2023-11-10,UPI,0.006360964612101936,November,4,20-30
T01151,C2076,1,0.8846153846153847,0,Groceries,4,0.24714285714285714,2023-05-28,Wallet,0.20665083135391926,May,6,60+
T01152,C3067,-1,0.07692307692307698,9,Sports,5,0.6859183673469388,2023-12-31,Card,0.6922178831675994,December,6,20-30
T01153,C5505,-1,0.019230769230769273,4,Beauty,2,0.3681632653061224,2023-11-08,Wallet,0.14883852006924597,November,2,10-20
T01154,C9984,0,0.6153846153846154,9,Sports,2,0.23673469387755106,2023-08-24,Wallet,0.09698458069970611,August,3,50-60
T01155,C6327,0,0.7692307692307693,0,Fashion,2,0.5971428571428572,2023-10-29,Card,0.2391803212689722,October,6,50-60
T01156,C7240,0,0.019230769230769273,7,Sports,1,0.8322448979591837,2023-08-04,Wallet,0.1637344498570796,August,4,10-20
T01157,C9692,0,1.0,1,Electronics,2,0.05163265306122449,2023-11-22,UPI,0.023954265469624383,November,2,60+
T01158,C5831,1,0.7115384615384616,0,Sports,2,0.4083673469387755,2023-11-01,Cash,0.16470067232980395,November,2,50-60
T01159,C8433,1,0.7115384615384616,4,Books,3,0.9655102040816327,2023-06-18,UPI,0.5790088167800637,June,6,50-60
T01160,C9282,0,0.48076923076923084,0,Sports,4,0.72,2023-10-05,Wallet,0.5797737429043037,October,3,40-50
T01161,C8048,-1,0.9423076923076924,1,Fashion,4,0.6008163265306122,2023-07-19,UPI,0.4857280888924675,July,2,60+
T01162,C2624,1,0.7115384615384616,7,Furniture,5,0.34489795918367344,2023-09-01,Card,0.35585168485043683,September,4,50-60
T01163,C2874,1,0.25,6,Electronics,1,0.14918367346938777,2023-10-13,Wallet,0.028986674181730343,October,4,30-40
T01164,C4522,-1,0.03846153846153849,1,Fashion,2,0.32387755102040816,2023-01-07,UPI,0.13136599702081406,January,5,20-30
T01165,C8046,-1,0.6730769230769232,6,Books,1,0.6314285714285715,2023-06-25,Card,0.12411932847538147,June,6,50-60
T01166,C8398,-1,0.3076923076923077,0,Furniture,3,0.18040816326530615,2023-06-24,Card,0.11437658520874432,June,5,30-40
T01167,C4743,-1,0.6538461538461539,7,Beauty,1,0.4577551020408163,2023-06-13,UPI,0.08985868996336406,June,1,50-60
T01168,C7779,-1,0.6538461538461539,5,Electronics,4,0.9108163265306123,2023-06-27,Cash,0.7303434115705141,June,1,50-60
T01169,C6553,0,0.576923076923077,1,Groceries,1,0.7510204081632653,2023-08-16,Cash,0.14771126051773423,August,2,40-50
T01170,C8430,-1,0.7884615384615384,5,Electronics,3,0.8808163265306123,2023-03-19,Cash,0.5288860260074882,March,6,50-60
T01171,C7532,1,0.9423076923076924,7,Groceries,1,0.29244897959183674,2023-08-25,UPI,0.05724868150891743,August,4,60+
T01172,C7815,-1,0.17307692307692313,1,Beauty,3,0.44346938775510203,2023-09-13,Wallet,0.2700591811264544,September,2,20-30
T01173,C2557,0,0.4423076923076924,8,Beauty,1,0.5830612244897959,2023-04-18,UPI,0.11457788155722855,April,1,40-50
T01174,C6120,1,0.48076923076923084,2,Electronics,5,0.5536734693877551,2023-09-30,Card,0.5617778493498128,September,5,40-50
T01175,C7992,-1,0.2692307692307693,0,Furniture,2,0.6536734693877551,2023-12-24,UPI,0.2614839566810258,December,6,30-40
T01176,C6120,-1,0.9423076923076924,1,Groceries,4,0.9848979591836735,2023-03-29,Wallet,0.788799871170337,March,2,60+
T01177,C5176,-1,0.7115384615384616,6,Sports,4,0.6975510204081633,2023-12-11,Cash,0.5620596642376907,December,0,50-60
T01178,C7132,1,0.8846153846153847,9,Electronics,1,0.46183673469387754,2023-07-19,Wallet,0.09066387535730101,July,2,60+
T01179,C3500,-1,0.34615384615384615,6,Books,1,0.5169387755102041,2023-05-11,UPI,0.1015338781754499,May,3,30-40
T01180,C8770,0,0.15384615384615385,7,Groceries,1,0.31857142857142856,2023-07-26,Wallet,0.06240186803011393,July,2,20-30
T01181,C2099,0,0.5576923076923077,2,Fashion,3,0.06857142857142856,2023-01-17,Card,0.048190345827126696,January,1,40-50
T01182,C2494,-1,0.6153846153846154,5,Electronics,1,0.9687755102040816,2023-12-05,UPI,0.19066790128427072,December,1,50-60
T01183,C2398,1,0.6153846153846154,3,Electronics,5,0.8693877551020408,2023-10-20,Cash,0.8731833004549298,October,4,50-60
T01184,C2527,1,0.0961538461538462,1,Furniture,1,0.5738775510204082,2023-02-10,UPI,0.11276621442087041,February,4,20-30
T01185,C8075,0,0.48076923076923084,5,Books,1,0.20551020408163267,2023-11-20,UPI,0.04009823261806031,November,0,40-50
T01186,C2582,0,0.4423076923076924,6,Beauty,2,0.7244897959183674,2023-09-07,Cash,0.2894238898506381,September,3,40-50
T01187,C7105,1,0.6153846153846154,8,Beauty,5,0.7606122448979592,2023-10-15,Cash,0.7658923467128307,October,6,50-60
